,date,geography,avg_price,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax
125,2017-01-08,Los Angeles,0.89,969758.4,692908.87,72814.14,1288525.3,72837.94,24117.02,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
126,2017-01-29,Los Angeles,0.6,1439453.61,741369.62,67607.57,1923042.64,29993.97,28981.57,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
127,2017-01-22,Los Angeles,0.62,1715034.11,663032.28,61799.24,1710186.48,39625.95,25874.51,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
128,2017-01-02,Los Angeles,0.84,1223299.39,829896.69,56808.74,1332601.11,88931.96,19799.28,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
129,2017-01-15,Los Angeles,0.76,1075572.75,703853.31,61161.98,1442445.76,59205.75,21168.43,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
130,2017-01-08,Las Vegas,0.81,112947.03,77763.79,7983.56,71141.24,141383.09,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
131,2017-01-29,Las Vegas,0.93,120542.24,45790.67,7716.2,59095.7,76001.26,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
132,2017-01-22,Las Vegas,0.79,133276.27,64435.68,6954.72,44375.39,133739.28,69.44,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
133,2017-01-02,Las Vegas,0.77,95268.03,75111.35,7736.95,62603.76,123145.1,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
134,2017-01-15,Las Vegas,0.78,118904.72,80217.63,7692.26,59471.06,153401.68,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
135,2017-01-08,Jacksonville,1.15,47783.4,23081.48,148.91,29267.91,41411.63,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
136,2017-01-29,Jacksonville,1.11,87623.67,29999.87,236.88,37567.36,50878.59,348.61,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
137,2017-01-22,Jacksonville,0.91,75808.7,50763.51,376.72,28445.81,91120.07,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
138,2017-01-02,Jacksonville,0.81,94909.67,46910.39,302.55,35501.09,86106.35,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
139,2017-01-15,Jacksonville,1.16,80023.35,30493.69,188.02,27774.46,52642.77,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
140,2017-01-08,Indianapolis,0.86,17783.95,112339.02,3127.01,41838.55,47759.42,1.47,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
141,2017-01-29,Indianapolis,0.87,12914.29,93252.53,2759.02,53542.2,61566.67,1.47,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
142,2017-01-22,Indianapolis,0.93,13553.31,92880.57,3909.4,47552.12,46669.52,5.86,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
143,2017-01-02,Indianapolis,0.91,16193.14,97953.5,5029.22,39169.93,28118.85,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
144,2017-01-15,Indianapolis,0.96,15258.94,102478.51,2034.41,45737.6,45282.71,1.47,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
145,2017-01-08,Houston,0.57,933181.79,198434.84,2690.98,190479.48,92420.93,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
146,2017-01-29,Houston,0.7,789020.2,215934.35,58981.08,74838.47,119674.39,32.62,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
147,2017-01-22,Houston,0.68,798585.87,170357.81,4719.74,79246.83,66254.52,3.33,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
148,2017-01-02,Houston,0.51,985040.19,290583.75,6313.88,62497.42,131305.83,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
149,2017-01-15,Houston,0.53,1134750.48,184545.5,2711.5,242009.67,49139.19,3.33,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
150,2017-01-08,Hartford/Springfield,1.25,5105.33,315473.05,306.22,47415.32,1168.67,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
151,2017-01-29,Hartford/Springfield,1.46,4741.29,220159.57,3935.43,62167.99,1025.61,680.49,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
152,2017-01-22,Hartford/Springfield,1.47,4349.36,247185.31,13325.62,65059.13,1897.89,854.74,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
153,2017-01-02,Hartford/Springfield,1.64,2772.36,188107.91,2695.77,38034.62,919.42,133.8,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
154,2017-01-15,Hartford/Springfield,1.43,4665.17,223678.05,7893.25,46455.74,1319.66,374.16,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
155,2017-01-08,Harrisburg/Scranton,1.3,51590.9,153751.13,98.83,67890.58,1733.21,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
156,2017-01-29,Harrisburg/Scranton,1.25,64322.44,129735.77,1855.78,70448.34,1418.77,136.68,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
157,2017-01-22,Harrisburg/Scranton,1.4,49774.5,135845.63,3688.76,74174.07,3242.21,126.6,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
158,2017-01-02,Harrisburg/Scranton,1.35,41800.77,136109.66,420.83,52817.14,4281.89,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
159,2017-01-15,Harrisburg/Scranton,1.44,47536.54,126095.12,791.62,75330.56,1793.59,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
160,2017-01-08,Great Lakes,0.99,725716.77,1755106.4,195159.52,1010322.96,367740.51,13088.8,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
161,2017-01-29,Great Lakes,1.01,593815.23,1631554.73,181118.9,891429.94,485161.76,16073.54,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
162,2017-01-22,Great Lakes,0.95,680490.86,2241043.46,234650.47,1068557.0,455206.07,16424.28,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
163,2017-01-02,Great Lakes,0.88,636277.7,2157249.6,189356.95,885769.21,349032.8,7559.14,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
164,2017-01-15,Great Lakes,1.05,667328.63,1705655.8,182713.77,878109.85,449340.86,10071.96,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
165,2017-01-08,Grand Rapids,1.26,1225.77,102134.85,3082.6,60761.6,6851.61,22.8,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
166,2017-01-29,Grand Rapids,1.29,1391.78,100681.06,5482.22,53182.31,6877.73,637.1,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
167,2017-01-22,Grand Rapids,0.92,1152.99,227003.5,12962.62,72435.68,6021.3,2790.79,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
168,2017-01-02,Grand Rapids,0.77,1217.67,224774.25,7582.69,68737.04,3714.24,103.51,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
169,2017-01-15,Grand Rapids,1.29,935.22,107348.7,2863.54,49537.11,5423.0,50.86,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
170,2017-01-08,Detroit,0.9,157160.74,76519.91,7819.3,225725.06,3415.32,3.46,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
171,2017-01-29,Detroit,1.01,125847.46,70435.94,6902.42,174385.95,3782.91,151.52,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
172,2017-01-22,Detroit,0.84,129912.94,202323.91,25797.7,254296.51,3810.7,448.17,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
173,2017-01-02,Detroit,0.75,100364.1,165059.57,18804.24,194306.37,2054.18,24.33,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
174,2017-01-15,Detroit,0.98,124452.62,72303.07,7243.19,181789.4,11325.64,1.72,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
175,2017-01-08,Denver,0.92,169103.67,249167.67,16470.81,247424.23,162523.58,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
176,2017-01-29,Denver,1.05,172614.57,214811.63,14725.98,315628.11,169960.03,224.06,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
177,2017-01-22,Denver,1.03,149313.21,268029.66,13355.19,326361.97,149643.69,134.68,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
178,2017-01-02,Denver,0.8,138364.14,336467.73,12664.38,310280.15,161495.22,97.22,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
179,2017-01-15,Denver,1.04,147752.34,212522.91,18135.24,255414.77,174946.46,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
180,2017-01-08,Dallas/Ft. Worth,0.78,556814.8,343124.23,2551.41,341681.22,3247.62,69.32,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
181,2017-01-29,Dallas/Ft. Worth,0.73,789341.03,172742.07,36048.34,264359.46,43743.14,59.07,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
182,2017-01-22,Dallas/Ft. Worth,0.7,850531.3,222669.42,4457.46,302263.34,2962.34,81.03,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
183,2017-01-02,Dallas/Ft. Worth,0.68,526727.72,438041.57,4254.9,364446.02,2152.59,916.4,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
184,2017-01-15,Dallas/Ft. Worth,0.7,750093.63,313392.54,2775.58,319826.47,3521.23,107.44,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
185,2017-01-08,Columbus,0.86,105022.53,34667.4,1761.29,81562.73,3205.76,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
186,2017-01-29,Columbus,1.06,66807.47,32338.23,1335.12,54598.58,8001.06,4.22,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
187,2017-01-22,Columbus,0.91,75919.97,47945.33,3811.68,65666.8,3727.37,1.41,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
188,2017-01-02,Columbus,0.83,87684.11,50243.59,4324.39,73432.68,3196.86,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
189,2017-01-15,Columbus,0.97,90931.56,32602.28,1593.72,65836.14,9154.39,108.33,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
190,2017-01-08,Cincinnati/Dayton,0.82,4147.01,126967.13,991.09,33746.17,118612.86,562.95,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
191,2017-01-29,Cincinnati/Dayton,0.71,3040.61,118753.45,980.55,30234.77,172935.35,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
192,2017-01-22,Cincinnati/Dayton,0.69,3186.11,142025.18,2545.11,34561.66,198094.72,16.53,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
193,2017-01-02,Cincinnati/Dayton,0.64,2646.83,130250.6,2530.91,30669.35,163180.08,1.52,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
194,2017-01-15,Cincinnati/Dayton,0.76,2939.57,125731.86,994.43,29095.07,187759.83,3.02,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
195,2017-01-08,Chicago,1.16,79629.99,499835.88,151447.25,81467.82,1420.05,8721.25,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
196,2017-01-29,Chicago,1.1,86213.34,511365.64,135946.07,85615.7,1691.15,9667.48,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
197,2017-01-22,Chicago,1.21,120093.41,497235.79,136328.96,83227.7,1680.17,6499.63,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
198,2017-01-02,Chicago,1.15,87695.7,531287.44,114647.36,63550.62,1078.38,5089.37,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
199,2017-01-15,Chicago,1.23,78836.36,480071.92,142550.33,67302.01,1595.12,6465.07,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
200,2017-01-08,Charlotte,1.28,56739.54,80201.7,10231.86,63539.28,8626.54,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
201,2017-01-29,Charlotte,1.33,48872.88,86135.67,9146.99,58828.73,9630.41,994.44,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
202,2017-01-22,Charlotte,1.18,42582.24,116159.86,20382.32,54562.88,14067.4,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
203,2017-01-02,Charlotte,1.21,47765.32,94571.69,15036.44,45920.26,13711.12,46.67,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
204,2017-01-15,Charlotte,1.37,39546.13,84479.17,9918.56,52626.61,10327.38,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
205,2017-01-08,Buffalo/Rochester,1.37,1506.69,83906.44,65.83,72703.02,85.25,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
206,2017-01-29,Buffalo/Rochester,1.37,1541.69,72000.86,111.33,87723.55,1253.71,505.56,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
207,2017-01-22,Buffalo/Rochester,1.34,1691.65,70336.67,56.29,86197.69,2642.22,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
208,2017-01-02,Buffalo/Rochester,1.43,1285.48,58531.95,102.52,45155.38,255.65,18.06,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
209,2017-01-15,Buffalo/Rochester,1.29,2011.96,68322.14,53.84,96319.5,1523.11,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
210,2017-01-08,Boston,1.09,7543.51,605624.94,9300.68,107796.03,93.33,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
211,2017-01-29,Boston,1.32,5792.32,464828.97,6111.1,126000.39,1373.34,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
212,2017-01-22,Boston,1.26,4741.15,526892.92,11138.94,118685.31,2276.82,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
213,2017-01-02,Boston,1.29,4119.9,371223.34,3933.72,79339.78,213.75,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
214,2017-01-15,Boston,1.3,5430.5,457448.44,8522.37,106091.75,483.59,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
215,2017-01-08,Boise,1.02,35596.88,7162.53,12143.68,40257.37,8607.03,20.76,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
216,2017-01-29,Boise,0.93,35677.85,6532.78,9559.2,36294.3,17043.36,25.33,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
217,2017-01-22,Boise,1.01,34251.49,5626.82,8313.98,34932.06,5155.3,38.08,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
218,2017-01-02,Boise,0.92,27845.16,9408.92,11341.75,53093.47,2793.61,27.2,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
219,2017-01-15,Boise,1.0,36085.47,4773.66,10056.51,38975.02,4039.78,225.99,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
220,2017-01-08,Baltimore/Washington,1.14,83249.92,750033.84,9793.59,183395.1,2281.83,525.55,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
221,2017-01-29,Baltimore/Washington,1.46,81883.91,489023.96,10828.08,193910.98,2724.14,3167.74,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
222,2017-01-22,Baltimore/Washington,1.42,81908.85,528125.52,22836.9,187903.12,5693.97,473.57,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
223,2017-01-02,Baltimore/Washington,1.47,54530.42,408952.26,14387.01,151345.59,2542.41,3.12,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
224,2017-01-15,Baltimore/Washington,1.48,76382.33,472453.49,10119.64,188395.17,2152.31,7.78,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
225,2017-01-08,Atlanta,0.98,279265.77,77758.24,319.36,172510.89,71691.93,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
226,2017-01-29,Atlanta,0.95,285147.95,86150.35,219.79,177033.34,79144.36,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
227,2017-01-22,Atlanta,0.84,320378.0,135920.57,179.13,177899.15,121095.24,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
228,2017-01-02,Atlanta,0.93,224073.54,118926.37,337.48,111599.58,92628.91,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
229,2017-01-15,Atlanta,0.99,249159.52,86964.23,169.63,145333.47,75750.97,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
230,2017-01-08,Albany,1.55,3355.47,75641.23,56.91,12606.67,67.9,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
231,2017-01-29,Albany,1.31,3844.62,78315.15,484.56,12393.84,382.06,4.36,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
232,2017-01-22,Albany,1.59,4119.94,111173.08,2191.71,11060.19,125.5,8.82,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
233,2017-01-02,Albany,1.47,4845.77,117027.41,200.36,7866.86,7.83,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
234,2017-01-15,Albany,1.55,3327.65,71956.77,607.03,12574.72,60.09,0.0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34.0,50.3
235,2017-02-05,West Tex/New Mexico,0.52,1067388.68,127511.86,18640.48,144985.32,279028.08,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
236,2017-02-26,West Tex/New Mexico,0.79,471215.82,67019.53,15924.59,126854.84,183184.38,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
237,2017-02-19,West Tex/New Mexico,0.8,520135.25,62561.35,15797.29,143141.71,128723.88,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
238,2017-02-12,West Tex/New Mexico,0.65,634306.53,74919.2,16662.96,146277.87,249895.91,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
239,2017-02-05,Tampa,0.79,432114.92,200199.09,273.63,150022.99,110241.64,291.67,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
240,2017-02-26,Tampa,1.23,209754.73,61504.6,54.62,60609.67,37414.19,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
241,2017-02-19,Tampa,1.29,160252.79,57390.21,44.0,45296.0,34541.28,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
242,2017-02-12,Tampa,0.95,244896.84,108692.87,143.7,64717.67,66097.95,109.72,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
243,2017-02-05,Syracuse,1.49,1216.04,78340.67,44.0,24392.2,34.2,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
244,2017-02-26,Syracuse,1.57,1108.5,40969.38,4.3,18169.46,8.67,161.11,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
245,2017-02-19,Syracuse,1.71,831.96,44732.35,6.0,15679.21,358.61,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
246,2017-02-12,Syracuse,1.5,1335.04,45061.2,66.28,20869.15,567.95,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
247,2017-02-05,St. Louis,0.88,131630.24,15888.64,160.63,79805.09,9792.36,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
248,2017-02-26,St. Louis,1.29,53308.66,12854.89,123.35,61695.35,14271.17,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
249,2017-02-19,St. Louis,1.09,76057.35,8727.38,161.48,52365.6,7213.52,0.0,7.94,47.3,4.76,4.76,4.56,4.76,0,1.55,2.08,2.04,2.24,2.18,2.3,1.23,39.0,55.6
