,date,geography,avg_price,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi
904,2017-05-21,Portland,1.18,6687.57,3688.01,8.42,203.25,39779.06,0.0,0.43,63.4,-0.22
905,2017-05-14,Portland,1.3,5546.5,3638.93,8.47,352.47,38729.1,0.0,0.43,63.4,-0.22
906,2017-05-07,Pittsburgh,1.51,937.13,25.33,0.0,5972.78,603.05,0.0,0.43,63.4,-0.22
907,2017-05-28,Pittsburgh,1.54,963.37,8.77,0.0,5740.5,31.2,0.0,0.43,63.4,-0.22
908,2017-05-21,Pittsburgh,1.52,403.32,3.54,0.0,2372.83,78.62,0.0,0.43,63.4,-0.22
909,2017-05-14,Pittsburgh,1.49,803.09,5.34,0.0,2743.0,550.04,0.0,0.43,63.4,-0.22
910,2017-05-07,Phoenix/Tucson,1.82,4943.78,4878.07,0.0,693.23,1850.93,0.0,0.43,63.4,-0.22
911,2017-05-28,Phoenix/Tucson,1.94,3632.08,3316.0,0.0,729.36,2298.85,0.0,0.43,63.4,-0.22
912,2017-05-21,Phoenix/Tucson,2.06,4146.42,3679.99,0.0,381.04,918.75,0.0,0.43,63.4,-0.22
913,2017-05-14,Phoenix/Tucson,1.78,4909.91,4204.5,0.0,561.58,1126.0,0.0,0.43,63.4,-0.22
914,2017-05-07,Philadelphia,2.25,2383.48,6793.53,18.88,7569.62,0.0,0.0,0.43,63.4,-0.22
915,2017-05-28,Philadelphia,2.22,2251.74,6632.02,7.74,7043.24,20.52,0.0,0.43,63.4,-0.22
916,2017-05-21,Philadelphia,2.25,2303.24,7258.39,0.0,7339.26,0.0,0.0,0.43,63.4,-0.22
917,2017-05-14,Philadelphia,2.29,2785.9,6672.5,19.57,7988.96,0.0,0.0,0.43,63.4,-0.22
918,2017-05-07,Orlando,1.57,781.71,145.14,0.0,2633.33,3123.44,0.0,0.43,63.4,-0.22
919,2017-05-28,Orlando,1.8,1830.55,174.17,0.0,4830.7,1788.83,0.0,0.43,63.4,-0.22
920,2017-05-21,Orlando,1.8,1981.17,258.64,0.0,5043.23,1517.55,0.0,0.43,63.4,-0.22
921,2017-05-14,Orlando,2.06,3870.2,219.06,0.0,2911.43,138.68,0.0,0.43,63.4,-0.22
922,2017-05-07,Northern New England,1.57,29.67,398.54,0.0,13152.1,0.0,0.0,0.43,63.4,-0.22
923,2017-05-28,Northern New England,1.67,12.99,299.98,0.0,17976.42,0.0,0.0,0.43,63.4,-0.22
924,2017-05-21,Northern New England,1.59,7.77,299.22,0.0,20264.47,0.0,0.0,0.43,63.4,-0.22
925,2017-05-14,Northern New England,1.4,10.3,614.37,0.0,26339.6,0.0,0.0,0.43,63.4,-0.22
926,2017-05-07,New York,2.34,8039.83,35366.86,1665.22,43553.36,0.0,0.0,0.43,63.4,-0.22
927,2017-05-28,New York,2.38,6137.98,30135.14,629.9,38971.17,128.07,0.0,0.43,63.4,-0.22
928,2017-05-21,New York,2.39,6849.35,27571.04,1575.09,34668.09,0.0,0.0,0.43,63.4,-0.22
929,2017-05-14,New York,2.41,6758.27,25947.46,2033.18,36449.56,0.0,0.0,0.43,63.4,-0.22
930,2017-05-07,New Orleans/Mobile,1.57,353.11,0.0,0.0,2418.72,950.93,0.0,0.43,63.4,-0.22
931,2017-05-28,New Orleans/Mobile,1.88,367.18,0.0,0.0,1694.74,305.15,0.0,0.43,63.4,-0.22
932,2017-05-21,New Orleans/Mobile,2.1,536.85,23.86,0.0,1094.78,178.95,0.0,0.43,63.4,-0.22
933,2017-05-14,New Orleans/Mobile,1.96,900.99,0.0,0.0,744.97,99.67,0.0,0.43,63.4,-0.22
934,2017-05-07,Nashville,1.22,191.24,2221.64,0.0,216.57,3587.31,0.0,0.43,63.4,-0.22
935,2017-05-28,Nashville,1.16,435.62,2257.51,0.0,341.21,5642.32,0.0,0.43,63.4,-0.22
936,2017-05-21,Nashville,1.2,358.52,2467.74,0.0,591.22,5864.35,0.0,0.43,63.4,-0.22
937,2017-05-14,Nashville,0.87,556.49,2648.6,0.0,213.03,12847.62,0.0,0.43,63.4,-0.22
938,2017-05-07,Miami/Ft. Lauderdale,2.08,838.16,73.77,0.0,1937.78,693.16,0.0,0.43,63.4,-0.22
939,2017-05-28,Miami/Ft. Lauderdale,1.88,1096.73,86.78,0.0,4815.63,1.83,0.0,0.43,63.4,-0.22
940,2017-05-21,Miami/Ft. Lauderdale,1.58,515.52,81.14,0.0,4806.82,773.55,0.0,0.43,63.4,-0.22
941,2017-05-14,Miami/Ft. Lauderdale,1.42,279.85,84.9,0.0,3846.67,1671.81,0.0,0.43,63.4,-0.22
942,2017-05-07,Louisville,1.48,0.0,1570.14,0.0,445.56,1499.22,0.0,0.43,63.4,-0.22
943,2017-05-28,Louisville,1.32,0.0,1185.02,0.0,763.33,2503.34,0.0,0.43,63.4,-0.22
944,2017-05-21,Louisville,1.29,0.0,1200.84,0.0,577.77,2966.54,0.0,0.43,63.4,-0.22
945,2017-05-14,Louisville,1.15,0.0,1188.69,0.0,620.55,3912.37,0.0,0.43,63.4,-0.22
946,2017-05-07,Los Angeles,1.31,12550.12,38336.01,0.0,86014.32,584.52,0.0,0.43,63.4,-0.22
947,2017-05-28,Los Angeles,1.37,11731.8,29593.14,0.0,81486.37,75.21,0.0,0.43,63.4,-0.22
948,2017-05-21,Los Angeles,1.42,10947.18,30522.45,0.0,72518.58,132.22,0.0,0.43,63.4,-0.22
949,2017-05-14,Los Angeles,1.4,11688.57,28601.28,0.0,64377.29,1298.22,0.0,0.43,63.4,-0.22
950,2017-05-07,Las Vegas,2.03,2767.64,3687.6,0.0,389.78,1469.39,0.0,0.43,63.4,-0.22
951,2017-05-28,Las Vegas,1.74,1872.87,2730.95,1.28,943.54,4240.79,0.0,0.43,63.4,-0.22
952,2017-05-21,Las Vegas,1.95,2887.66,3339.62,0.0,753.66,1690.21,0.0,0.43,63.4,-0.22
953,2017-05-14,Las Vegas,1.89,3039.0,2852.86,0.0,560.0,1638.43,0.0,0.43,63.4,-0.22
954,2017-05-07,Jacksonville,1.75,1182.72,158.85,2.5,620.0,2023.46,0.0,0.43,63.4,-0.22
955,2017-05-28,Jacksonville,2.09,1322.11,165.26,6.12,4070.95,222.05,0.0,0.43,63.4,-0.22
956,2017-05-21,Jacksonville,2.07,1260.8,146.98,8.72,3252.01,387.52,0.0,0.43,63.4,-0.22
957,2017-05-14,Jacksonville,2.22,3021.33,242.81,8.76,1433.39,2.78,0.0,0.43,63.4,-0.22
958,2017-05-07,Indianapolis,1.7,137.53,2384.2,0.0,423.62,1789.22,0.0,0.43,63.4,-0.22
959,2017-05-28,Indianapolis,1.52,153.14,1467.48,0.0,1800.43,1970.45,0.0,0.43,63.4,-0.22
960,2017-05-21,Indianapolis,0.92,76.82,1259.86,0.0,2038.26,5384.55,0.0,0.43,63.4,-0.22
961,2017-05-14,Indianapolis,1.65,128.17,1389.05,0.0,1694.89,1019.43,0.0,0.43,63.4,-0.22
962,2017-05-07,Houston,1.25,10306.19,14.17,0.0,25913.73,490.16,0.0,0.43,63.4,-0.22
963,2017-05-28,Houston,1.19,11166.37,16.15,0.0,33339.07,67.28,0.0,0.43,63.4,-0.22
964,2017-05-21,Houston,1.39,10501.86,12.01,0.0,26523.44,71.18,0.0,0.43,63.4,-0.22
965,2017-05-14,Houston,1.39,10106.86,14.14,0.0,23749.3,85.3,0.0,0.43,63.4,-0.22
966,2017-05-07,Hartford/Springfield,2.51,198.47,7086.04,2.76,7885.91,0.0,0.0,0.43,63.4,-0.22
967,2017-05-28,Hartford/Springfield,2.67,148.98,4613.7,57.94,8109.97,0.0,0.0,0.43,63.4,-0.22
968,2017-05-21,Hartford/Springfield,2.62,107.67,4361.38,12.42,7752.98,0.0,0.0,0.43,63.4,-0.22
969,2017-05-14,Hartford/Springfield,2.58,310.12,4316.89,4.13,7825.57,0.0,0.0,0.43,63.4,-0.22
970,2017-05-07,Harrisburg/Scranton,2.08,306.07,273.03,8.13,10166.83,0.0,0.0,0.43,63.4,-0.22
971,2017-05-28,Harrisburg/Scranton,2.19,442.85,290.99,15.52,9185.05,0.0,0.0,0.43,63.4,-0.22
972,2017-05-21,Harrisburg/Scranton,2.18,274.75,237.52,9.12,8421.05,0.0,0.0,0.43,63.4,-0.22
973,2017-05-14,Harrisburg/Scranton,2.13,282.24,444.34,11.48,9660.85,0.0,0.0,0.43,63.4,-0.22
974,2017-05-07,Great Lakes,1.74,3712.17,80827.19,1.64,21373.63,41068.7,0.0,0.43,63.4,-0.22
975,2017-05-28,Great Lakes,1.72,3907.75,78127.32,0.0,32403.8,46220.93,0.0,0.43,63.4,-0.22
976,2017-05-21,Great Lakes,1.59,3228.65,74837.07,0.0,26525.38,46199.17,0.0,0.43,63.4,-0.22
977,2017-05-14,Great Lakes,1.68,3379.52,73032.43,0.0,29130.71,38248.55,0.0,0.43,63.4,-0.22
978,2017-05-07,Grand Rapids,2.32,0.0,738.66,0.0,86.67,19.78,0.0,0.43,63.4,-0.22
979,2017-05-28,Grand Rapids,2.44,2.91,943.6,0.0,418.89,22.62,0.0,0.43,63.4,-0.22
980,2017-05-21,Grand Rapids,2.34,10.21,1091.48,0.0,576.67,0.0,0.0,0.43,63.4,-0.22
981,2017-05-14,Grand Rapids,2.11,0.0,1013.74,0.0,555.45,0.0,0.0,0.43,63.4,-0.22
982,2017-05-07,Detroit,1.81,649.49,5629.42,0.0,441.48,7743.34,0.0,0.43,63.4,-0.22
983,2017-05-28,Detroit,1.64,529.19,4739.85,0.0,1096.93,12027.53,0.0,0.43,63.4,-0.22
984,2017-05-21,Detroit,1.5,551.01,4582.26,0.0,1342.9,7254.85,0.0,0.43,63.4,-0.22
985,2017-05-14,Detroit,1.76,531.77,5473.59,0.0,1319.32,3533.15,0.0,0.43,63.4,-0.22
986,2017-05-07,Denver,0.9,32779.19,13318.7,213.66,45109.17,54173.47,0.0,0.43,63.4,-0.22
987,2017-05-28,Denver,1.69,25873.17,2438.11,165.37,303.23,97.62,0.0,0.43,63.4,-0.22
988,2017-05-21,Denver,1.38,25044.47,4244.27,82.46,5217.41,1075.88,0.0,0.43,63.4,-0.22
989,2017-05-14,Denver,0.74,22355.83,7368.08,139.39,91421.75,41214.59,0.0,0.43,63.4,-0.22
990,2017-05-07,Dallas/Ft. Worth,1.35,5808.0,3693.92,0.0,16631.95,128.67,0.0,0.43,63.4,-0.22
991,2017-05-28,Dallas/Ft. Worth,1.13,5642.86,6595.91,0.0,29825.13,180.8,0.0,0.43,63.4,-0.22
992,2017-05-21,Dallas/Ft. Worth,1.46,5639.42,4903.99,0.0,18036.96,102.78,0.0,0.43,63.4,-0.22
993,2017-05-14,Dallas/Ft. Worth,1.45,5498.44,4103.53,0.0,18976.42,156.72,0.0,0.43,63.4,-0.22
994,2017-05-07,Columbus,1.61,695.6,3430.4,0.0,1994.78,3819.69,0.0,0.43,63.4,-0.22
995,2017-05-28,Columbus,1.51,644.63,3161.32,0.0,2471.99,6145.02,0.0,0.43,63.4,-0.22
996,2017-05-21,Columbus,1.44,641.47,3255.48,0.0,1630.95,4002.35,0.0,0.43,63.4,-0.22
997,2017-05-14,Columbus,1.64,665.81,3417.68,0.0,2226.47,1807.67,0.0,0.43,63.4,-0.22
998,2017-05-07,Cincinnati/Dayton,1.48,287.34,7274.84,0.0,925.23,11501.78,0.0,0.43,63.4,-0.22
999,2017-05-28,Cincinnati/Dayton,1.78,325.7,4912.89,0.0,975.95,5946.83,0.0,0.43,63.4,-0.22
1000,2017-05-21,Cincinnati/Dayton,1.66,257.41,5819.7,0.0,1103.03,6958.22,0.0,0.43,63.4,-0.22
1001,2017-05-14,Cincinnati/Dayton,1.41,239.72,5966.79,0.0,802.37,15287.73,0.0,0.43,63.4,-0.22
1002,2017-05-07,Chicago,1.95,42.84,39979.02,0.0,2776.81,0.0,0.0,0.43,63.4,-0.22
1003,2017-05-28,Chicago,1.93,61.8,43856.32,0.0,4959.3,0.0,0.0,0.43,63.4,-0.22
1004,2017-05-21,Chicago,1.94,34.84,40715.22,0.0,3841.8,0.0,0.0,0.43,63.4,-0.22
1005,2017-05-14,Chicago,1.93,71.71,36510.68,0.0,3907.86,0.0,0.0,0.43,63.4,-0.22
1006,2017-05-07,Charlotte,2.31,146.19,5186.8,414.39,1777.58,558.72,0.0,0.43,63.4,-0.22
1007,2017-05-28,Charlotte,2.5,313.55,5326.85,398.1,1790.08,426.1,0.0,0.43,63.4,-0.22
1008,2017-05-21,Charlotte,2.48,256.65,4833.23,438.64,1582.88,173.69,0.0,0.43,63.4,-0.22
1009,2017-05-14,Charlotte,2.21,420.54,6462.38,585.26,1270.05,266.85,0.0,0.43,63.4,-0.22
1010,2017-05-07,Buffalo/Rochester,2.19,0.0,650.65,0.0,1219.99,5739.32,0.0,0.43,63.4,-0.22
1011,2017-05-28,Buffalo/Rochester,2.19,0.0,711.28,0.0,980.0,4020.85,0.0,0.43,63.4,-0.22
1012,2017-05-21,Buffalo/Rochester,2.16,7.22,843.74,0.0,1050.0,3033.25,0.0,0.43,63.4,-0.22
1013,2017-05-14,Buffalo/Rochester,2.16,0.0,548.13,0.0,1203.33,4193.57,0.0,0.43,63.4,-0.22
1014,2017-05-07,Boston,1.98,82.39,1772.56,0.0,16567.99,2633.32,0.0,0.43,63.4,-0.22
1015,2017-05-28,Boston,2.04,20.57,1658.97,0.0,17542.21,1638.39,0.0,0.43,63.4,-0.22
1016,2017-05-21,Boston,1.92,19.5,1408.91,0.0,18624.83,2112.55,0.0,0.43,63.4,-0.22
1017,2017-05-14,Boston,1.99,60.91,1839.22,0.0,16626.66,2588.45,0.0,0.43,63.4,-0.22
1018,2017-05-07,Boise,1.17,11.97,634.33,0.0,387.11,3450.2,0.0,0.43,63.4,-0.22
1019,2017-05-28,Boise,1.22,14.44,683.93,0.0,608.14,3161.49,0.0,0.43,63.4,-0.22
1020,2017-05-21,Boise,1.27,15.84,659.85,0.0,557.73,2663.6,0.0,0.43,63.4,-0.22
1021,2017-05-14,Boise,1.27,7.94,681.17,0.0,527.77,2887.09,0.0,0.43,63.4,-0.22
1022,2017-05-07,Baltimore/Washington,2.13,964.17,9975.92,229.32,10561.56,22.04,0.0,0.43,63.4,-0.22
1023,2017-05-28,Baltimore/Washington,2.18,1009.57,13030.82,180.99,10503.91,5.55,0.0,0.43,63.4,-0.22
1024,2017-05-21,Baltimore/Washington,2.2,1034.75,10982.81,206.24,10985.3,0.0,0.0,0.43,63.4,-0.22
1025,2017-05-14,Baltimore/Washington,2.11,1025.83,12713.64,262.83,11171.14,8.27,0.0,0.43,63.4,-0.22
1026,2017-05-07,Atlanta,1.37,338.98,7980.14,0.0,238.99,9671.47,0.0,0.43,63.4,-0.22
1027,2017-05-28,Atlanta,1.59,1301.7,6521.28,0.0,979.75,10699.19,0.0,0.43,63.4,-0.22
1028,2017-05-21,Atlanta,1.38,1307.02,7474.67,0.0,1010.73,12065.34,0.0,0.43,63.4,-0.22
1029,2017-05-14,Atlanta,1.46,988.48,7007.8,0.0,239.81,7230.88,0.0,0.43,63.4,-0.22
1030,2017-05-07,Albany,1.79,89.53,315.14,0.0,2492.56,0.0,0.0,0.43,63.4,-0.22
1031,2017-05-28,Albany,1.87,11.93,344.88,0.0,3008.64,0.0,0.0,0.43,63.4,-0.22
1032,2017-05-21,Albany,1.84,20.33,385.05,0.0,2778.99,0.0,0.0,0.43,63.4,-0.22
1033,2017-05-14,Albany,1.57,44.12,450.74,0.0,3775.42,0.0,0.0,0.43,63.4,-0.22
1034,2017-06-04,West Tex/New Mexico,1.59,3305.88,3706.22,0.0,8654.49,10219.71,0.0,0.26,72.8,-0.26
1035,2017-06-11,West Tex/New Mexico,1.66,3042.11,3588.46,0.0,7757.19,6782.35,0.0,0.26,72.8,-0.26
1036,2017-06-04,Tampa,1.99,1368.31,156.3,0.0,4050.32,0.0,0.0,0.26,72.8,-0.26
1037,2017-06-25,Tampa,2.09,488.9,2780.41,0.0,2923.52,6.67,0.0,0.26,72.8,-0.26
1038,2017-06-18,Tampa,2.07,475.83,2787.16,0.0,3217.99,0.0,0.0,0.26,72.8,-0.26
1039,2017-06-11,Tampa,1.86,933.06,206.39,0.0,3434.34,3.33,0.0,0.26,72.8,-0.26
1040,2017-06-04,Syracuse,2.23,0.0,143.45,0.0,1266.47,1743.49,0.0,0.26,72.8,-0.26
1041,2017-06-25,Syracuse,2.43,1.28,137.32,0.0,894.12,1631.28,0.0,0.26,72.8,-0.26
1042,2017-06-18,Syracuse,2.42,0.0,144.6,0.0,1100.84,2160.14,0.0,0.26,72.8,-0.26
1043,2017-06-11,Syracuse,2.37,0.0,164.45,0.0,1093.12,1798.86,0.0,0.26,72.8,-0.26
1044,2017-06-04,St. Louis,1.95,2373.25,2106.82,0.0,2621.83,2550.82,0.0,0.26,72.8,-0.26
1045,2017-06-25,St. Louis,1.54,67.64,1553.87,5.26,3648.95,2965.85,0.0,0.26,72.8,-0.26
1046,2017-06-18,St. Louis,1.63,797.12,1738.65,10.49,3648.33,3132.93,0.0,0.26,72.8,-0.26
1047,2017-06-11,St. Louis,2.05,2393.62,2139.09,12.2,2034.3,1394.14,0.0,0.26,72.8,-0.26
1048,2017-06-04,Spokane,1.56,458.07,1976.71,0.0,46.67,3237.2,0.0,0.26,72.8,-0.26
1049,2017-06-25,Spokane,2.5,417.32,1868.61,0.0,71.66,1010.3,0.0,0.26,72.8,-0.26
1050,2017-06-18,Spokane,1.71,323.22,1545.67,0.0,51.11,2606.04,0.0,0.26,72.8,-0.26
1051,2017-06-11,Spokane,1.45,231.58,1649.99,0.0,54.46,4129.57,0.0,0.26,72.8,-0.26
1052,2017-06-04,South Central,1.13,34348.51,14133.82,0.0,143879.62,4736.76,0.0,0.26,72.8,-0.26
1053,2017-06-25,South Central,1.36,48461.43,6365.33,0.0,69874.51,5525.96,0.0,0.26,72.8,-0.26
1054,2017-06-18,South Central,1.27,38471.13,9716.75,0.0,94445.95,7341.39,0.0,0.26,72.8,-0.26
1055,2017-06-11,South Central,1.17,38447.04,9085.51,0.0,122121.81,14202.78,0.0,0.26,72.8,-0.26
1056,2017-06-04,South Carolina,1.89,761.59,4252.82,128.16,2476.04,1925.19,0.0,0.26,72.8,-0.26
1057,2017-06-25,South Carolina,1.67,191.83,5205.01,117.4,9122.35,2639.03,0.0,0.26,72.8,-0.26
1058,2017-06-18,South Carolina,1.72,235.14,5136.73,132.12,6835.95,1476.85,0.0,0.26,72.8,-0.26
1059,2017-06-11,South Carolina,1.61,567.58,4048.33,139.47,7496.73,2645.4,0.0,0.26,72.8,-0.26
1060,2017-06-04,Seattle,1.45,2133.74,15783.16,0.0,263.33,45961.32,0.0,0.26,72.8,-0.26
1061,2017-06-25,Seattle,2.65,1739.77,21572.4,46.96,290.0,8246.0,0.0,0.26,72.8,-0.26
1062,2017-06-18,Seattle,1.83,1540.72,14636.84,33.95,302.04,27973.78,0.0,0.26,72.8,-0.26
1063,2017-06-11,Seattle,1.6,1631.85,14860.39,0.0,433.06,43084.05,0.0,0.26,72.8,-0.26
1064,2017-06-04,San Francisco,2.72,9678.79,10552.04,2.91,3609.78,53.35,0.0,0.26,72.8,-0.26
1065,2017-06-25,San Francisco,2.66,5755.58,6914.77,0.0,3010.92,10.13,0.0,0.26,72.8,-0.26
1066,2017-06-18,San Francisco,2.76,10701.89,10234.08,0.0,3069.94,31.67,0.0,0.26,72.8,-0.26
1067,2017-06-11,San Francisco,2.77,10768.91,11690.84,4.37,3338.11,4.05,0.0,0.26,72.8,-0.26
